msg_id,label,scenario,variant_type,paraphrase_strategy,base_msg_id,source,generation_model,temperature,top_p,max_output_tokens,prompt_id,text,length_words,text_hash,date_generated
phish_invoice_fraud_024_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,phish_invoice_fraud_024_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Status Update: Invoice INV-992841

Dear Team,

Our records show that invoice INV-992841, regarding the previous quarter’s infrastructure licensing, is currently listed as unpaid. As we prepare for our upcoming database migration scheduled for 6:00 PM EST, we are working to ensure all account details are current to prevent any transition issues for your department.

To assist with our end-of-quarter reconciliation, please review the balance through the updated billing interface. Keeping your account status up to date helps maintain seamless access to your dashboard and services during the maintenance window. You can access the necessary documentation and finalize the transaction by following the link below:

[Billing Interface: https://billing-portal-auth-access.net/invoice/992841]

If your records indicate that this payment has already been processed, please upload a copy of the confirmation receipt to the portal so we can update our ledger accordingly. Thank you for your cooperation in helping us complete this migration smoothly.

Best regards,

Accounts Receivable Team
Global Tech Solutions",157,95f6e91de1f6ab77bebdf1fab579a021a058da393b08f2bdfbc2eebc00a7257a,2026-02-12
phish_invoice_fraud_026_p1,phish,invoice_fraud,paraphrase,professional_polish,phish_invoice_fraud_026_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: ACTION REQUIRED: Outstanding Invoice - Project Helix (Ref: #88291-B)

Dear Finance Team,

I am writing to follow up on the outstanding balance for the Q3 infrastructure upgrades associated with Project Helix. Our internal records indicate that invoice #88291-B remains unpaid, exceeding our standard 30-day net terms.

To ensure there is no disruption to your service levels, please process the attached digital invoice and remit payment via our updated electronic transfer portal. We have recently adjusted our banking protocols following your organization’s internal access review to ensure all transaction pathways align with new compliance standards. 

Please note that we have transitioned to a paperless billing system; the attached secure PDF contains the necessary routing details and a final itemized statement. If this payment has already been initiated, please provide the transaction confirmation number so we may reconcile our ledger immediately.

Thank you for your prompt attention to this matter.

Regards,

Marcus Thorne
Senior Account Manager
Nexus Synergistics | Enterprise Solutions",160,efbaea2752c29bb3a60fa28707be4f5e5da2faf49136a8134b358163b1a1d6b0,2026-02-12
phish_invoice_fraud_026_p2,phish,invoice_fraud,paraphrase,friendly_tone,phish_invoice_fraud_026_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Checking in on Project Helix (Inv #88291-B)

Hi Finance Team,

I hope you’re all having a great week! I’m just reaching out to check on the status of the Q3 infrastructure upgrade invoice for Project Helix (Ref: #88291-B). It looks like this one is a bit past its 30-day window, so I wanted to make sure it didn’t get lost in the shuffle.

We’ve recently moved to a paperless billing system to keep things streamlined, so I’ve attached a secure PDF of the statement here. It includes our updated electronic transfer details, which we’ve refreshed to align with your team’s latest internal access and compliance standards.

If you could take a quick look and process the payment through our new portal, it would really help us keep your service levels running smoothly without any interruptions. If the payment is already on its way, just send over the transaction number and I’ll get our records updated right away.

Thanks so much for your help with this!

Best,

Marcus Thorne
Senior Account Manager
Nexus Synergistics | Enterprise Solutions",177,e8b5267601e8b8a75d312075ac8c98e027a4cbe3a4375a8a4ed8da551cc680e6,2026-02-12
phish_invoice_fraud_026_p3,phish,invoice_fraud,paraphrase,reduced_urgency,phish_invoice_fraud_026_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Status Update: Invoice #88291-B – Project Helix

Dear Finance Team,

I am writing to share a routine update regarding the Q3 infrastructure billing for Project Helix. While reviewing our internal ledger for the quarter, I noticed that invoice #88291-B is still listed as open on our end. 

As part of our transition to a paperless billing system, I have attached a digital copy of the itemized statement for your records. This document includes our updated routing details, which were adjusted to align with your organization’s recent compliance and access review protocols. Whenever you have a moment during your next scheduled payment cycle, please feel free to process the remittance through our electronic transfer portal.

If your records show that this payment has already been initiated, please let us know so we can update our system accordingly. We appreciate your partnership and are happy to assist if you have any questions regarding the itemized charges or the new digital billing format.

Best regards,

Marcus Thorne
Senior Account Manager
Nexus Synergistics | Enterprise Solutions",173,93bdd65ad2ec122f939a33be4aeda3fcaa4dc424f38a3a60f2bffa2c940e41ec,2026-02-12
phish_invoice_fraud_026_p4,phish,invoice_fraud,paraphrase,structural_rewrite,phish_invoice_fraud_026_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Payment Overdue: Project Helix Infrastructure Upgrades (#88291-B)

Dear Finance Team,

Our records indicate that invoice #88291-B for Project Helix’s Q3 infrastructure upgrades is currently past due, having exceeded our standard 30-day net terms. To prevent potential service disruptions, please utilize the attached secure PDF to process the outstanding balance via our electronic transfer portal. 

Following your company's recent internal access review, we have updated our banking protocols and transitioned to a fully paperless billing system. These changes ensure all transaction pathways remain compliant with your organization's new security standards. The attached document contains the final itemized statement along with the updated routing details required for remittance.

If this payment has already been initiated, please share the transaction confirmation number so we can reconcile our ledger. However, if the balance remains unpaid, we request your prompt attention to this matter to maintain uninterrupted service.

Regards,

Marcus Thorne
Senior Account Manager
Nexus Synergistics | Enterprise Solutions",155,9be3daad7785d2a4c27b2b7ed8f3d4f729cf352735d0b84818fea4462b82b230,2026-02-12
phish_invoice_fraud_026_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,phish_invoice_fraud_026_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Update regarding Project Helix billing (Ref: #88291-B)

Dear Finance Team,

I am writing to check on the status of the Q3 infrastructure billing for Project Helix. Our current ledger shows that invoice #88291-B is still awaiting processing according to the standard net-30 agreement.

To help maintain consistent service for your account, we ask that you review the attached documentation and submit the payment through our electronic portal. Please be aware that our banking details were recently updated to align with the new compliance standards established during your organization’s latest internal review.

As part of our transition to a fully digital billing environment, the attached document includes the itemized statement and the current routing instructions. If the payment has already been initiated on your end, please share the transaction reference number so we can update our records accordingly.

We appreciate your assistance in keeping our records current.

Best regards,

Marcus Thorne
Senior Account Manager
Nexus Synergistics | Enterprise Solutions",159,ebf8855bebef53fddda05eb0923a5b004f7d7b9b1e40e8b46570876dc2034d25,2026-02-12
phish_invoice_fraud_027_p1,phish,invoice_fraud,paraphrase,professional_polish,phish_invoice_fraud_027_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p1_v1,"Subject: Urgent: Outstanding Invoice INV-9902-B / Payment Verification Required

Dear Accounts Payable Team,

Our records indicate that invoice INV-9902-B, totaling $4,720.50 for the Q3 software licensing renewal, remains outstanding. This balance was due on the 15th of the month. To prevent any service interruptions to your enterprise suite, please process the payment via our secure merchant portal today.

Please be advised that our primary authentication services will undergo scheduled maintenance starting tonight at 10:00 PM EST. During this window, you may experience difficulties accessing the billing dashboard. We strongly recommend completing the transaction and downloading your receipt before the maintenance window begins to ensure your account remains in good standing.

You can access the pending invoice and updated remittance instructions through the secure link below:

[Link: View Invoice and Payment Portal]

If payment has already been issued, please upload a copy of the confirmation stub to our portal so we can manually reconcile your account. Thank you for your prompt attention to this matter.

Regards,

Mark Henderson
Senior Billing Coordinator
Global Tech Solutions | Finance Department",176,81b1b6fa82d28561413716cbd1c6f63d18765ab19aef9d65fb68393456276145,2026-02-12
phish_invoice_fraud_027_p2,phish,invoice_fraud,paraphrase,friendly_tone,phish_invoice_fraud_027_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p2_v1,"Subject: Quick heads-up: Invoice INV-9902-B for Q3 Licensing

Hi Accounts Payable Team,

I hope you’re all having a great week! I’m reaching out to check on the status of invoice INV-9902-B ($4,720.50) for your Q3 software licensing. It looks like the due date was the 15th, and we’d love to get this squared away today to make sure there aren't any interruptions to your enterprise suite services.

Just a friendly reminder that our team is running some scheduled maintenance on our authentication services starting tonight at 10:00 PM EST. If you can, please try to process the payment and grab your receipt before then, as the billing dashboard might be a bit tricky to access during that window.

You can view the invoice and find the updated payment instructions right here:

[Link: View Invoice and Payment Portal]

If you’ve already sent the payment, just upload a quick copy of the confirmation stub to the portal so we can get your account reconciled. Thanks so much for your help!

Best regards,

Mark Henderson
Senior Billing Coordinator
Global Tech Solutions | Finance Department",181,d9acbd50f4f2dc32947b0f43898c4b2ae860939c2b1ab8551b7667460baec46e,2026-02-12
phish_invoice_fraud_027_p3,phish,invoice_fraud,paraphrase,reduced_urgency,phish_invoice_fraud_027_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p3_v1,"Subject: Routine follow-up: Outstanding invoice INV-9902-B

Dear Accounts Payable Team,

I am writing to provide a routine update regarding the Q3 software licensing renewal for your enterprise suite. According to our current records, invoice INV-9902-B for $4,720.50 is still showing as an open balance.

When you have a moment during your regular processing cycle, please review the status of this payment. To assist with your record-keeping, you can view the invoice details and our standard remittance instructions through our secure billing portal at your convenience:

[Link: View Invoice and Payment Portal]

Please note that we have a scheduled maintenance window for our authentication services starting tonight at 10:00 PM EST. While this shouldn't impact your long-term access, you may find it easier to log in tomorrow morning once the updates are complete.

If the payment has already been initiated on your end, please feel free to share the confirmation details whenever it is convenient so we can update your account status accordingly.

Best regards,

Mark Henderson
Senior Billing Coordinator
Global Tech Solutions | Finance Department",175,1a9cde32f2cb4d06d110e843e3221a19bb7ef185241140968a0669eb3a1d53e4,2026-02-12
phish_invoice_fraud_027_p4,phish,invoice_fraud,paraphrase,structural_rewrite,phish_invoice_fraud_027_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p4_v1,"Subject: Payment Verification Required: Past Due Invoice INV-9902-B

Dear Accounts Payable Team,

According to our latest records, your account currently shows an outstanding balance of $4,720.50 for the Q3 software licensing renewal. This payment, associated with invoice INV-9902-B, was originally due on the 15th of this month. To ensure your enterprise suite services continue without interruption, we request that you process this transaction through our secure merchant portal today.

Please be aware that our authentication services are scheduled for maintenance beginning tonight at 10:00 PM EST. We highly recommend completing your payment and downloading the receipt before this time, as the billing dashboard may be inaccessible during the maintenance window. 

The pending invoice and current remittance details are available at the following link:

[Link: View Invoice and Payment Portal]

Should this payment have already been issued, please upload a copy of your confirmation stub to the portal for manual reconciliation. We appreciate your immediate cooperation in bringing your account back into good standing.

Best regards,

Mark Henderson
Senior Billing Coordinator
Global Tech Solutions | Finance Department",176,fb05ace96d274076fe5732486b84fe75d16c30dd65159bf197bca36a5c6584a5,2026-02-12
phish_invoice_fraud_027_p5,phish,invoice_fraud,paraphrase,remove_suspicious_keywords,phish_invoice_fraud_027_orig,generated_llm,gemini-3-flash-preview,0.85,0.95,900,invoice_fraud_p5_v1,"Subject: Status Update: Invoice INV-9902-B / Q3 Software Licensing

Dear Accounts Payable Team,

I am reaching out regarding the current status of invoice INV-9902-B for the Q3 software licensing renewal. Our current ledger shows a balance of $4,720.50 for this period. To ensure your enterprise suite remains active and fully supported, we would appreciate it if you could coordinate the processing of this payment through our standard merchant portal at your earliest convenience.

Please note that our technical team has scheduled routine maintenance for our authentication services beginning this evening at 10:00 PM EST. Access to the billing dashboard may be intermittent during this time. To ensure a smooth transaction and to secure your digital receipt without delay, you may wish to complete the remittance before the maintenance window begins.

The invoice details and updated remittance instructions are available via the link below:

[Link: Billing and Payment Portal]

Should the payment already be in transit, please share the confirmation details through the portal so we may update your account records accordingly.

Best regards,

Mark Henderson
Senior Billing Coordinator
Global Tech Solutions | Finance Department",184,ea67f0cb376e41df4d0a9f29f59def91f1073f435231c6bc18aacb3ccfc235aa,2026-02-12
legit_001,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: ACTION REQUIRED: Mandatory Migration to New Security Protocol

Dear Employee,

As part of our commitment to maintaining a secure digital environment, the IT Department will be upgrading our global identity management system this weekend. All staff members are required to re-verify their credentials to ensure continued access to internal resources, including email and the corporate VPN.

This transition is scheduled to take place during the upcoming system update window, starting Friday at 6:00 PM EST and concluding Sunday at 4:00 PM EST. To prevent any disruption to your workflow on Monday morning, please visit the internal Employee Self-Service portal and follow the prompts under the ""Security Synchronization"" tab before the maintenance window begins.

Failure to complete this verification may result in a temporary account lockout during the migration process. We appreciate your cooperation as we work to strengthen our organizational infrastructure. If you encounter any issues accessing the portal, please contact the IT Help Desk directly via the internal extension.

Best regards,

Marcus Thorne
Director of Information Security
Global Tech Solutions",172,88ea57b4a7739ae652c7d78db87b7b367358ca173d62af0732f0540e0b92503d,2026-02-12
legit_009,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: ACTION REQUIRED: Annual Information Security Policy Acknowledgement

Dear Employee,

As part of our commitment to data protection and in routine compliance with internal policy SEC-04, all staff members are required to review and sign the updated 2024 Employee Security Handbook. This annual requirement ensures that our department remains aligned with current regulatory standards and internal audit protocols.

Please use the centralized portal to access the document. You will need to authenticate using your standard network credentials to log in. Once you have reviewed the updated sections regarding remote access and data handling, please scroll to the bottom of the page to submit your digital signature.

Failure to complete this acknowledgement by Friday, October 25, may result in a temporary suspension of your external network privileges until compliance is verified. We appreciate your prompt attention to this administrative matter and your continued efforts to keep our corporate infrastructure secure.

Regards,

The Compliance & Risk Management Team
Global Solutions Corp.",159,e39756eea7096eaaec6c3dd50cb398d5632620a866e2a994f91be7e9c932fdcf,2026-02-12
legit_012,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: ACTION REQUIRED: Annual User Access Review and Security Compliance

Dear Employee,

As part of our commitment to maintaining a secure digital environment, the IT Security Department is conducting its mandatory quarterly Internal Access Review. This process ensures that all personnel have the appropriate permissions necessary for their current roles and helps us mitigate unauthorized system access.

Our records indicate that your account is flagged for a routine verification of your administrative privileges and remote access credentials. To prevent any disruption to your workstation services or shared drive availability, you are required to validate your identity through our centralized compliance portal. Failure to complete this review by the end of the current business cycle may result in a temporary suspension of your network credentials until manual verification can be performed by HR.

Please navigate to the ""Employee Self-Service"" tab on the corporate intranet and select ""2024 Security Audit"" to confirm your details. We appreciate your cooperation in keeping our organizational infrastructure secure.

Regards,

IT Compliance & Information Security Team
Global Systems Integration",172,c06a0d51761ce9b35aaa0eb562838eac0010123b01bf46a60dbdbd089942bad8,2026-02-12
legit_023,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: ACTION REQUIRED: Mandatory Annual Information Security Attestation

Dear Employee,

As part of our commitment to routine compliance with internal policy IT-SEC-2024, all staff members are required to complete the annual Information Security Attestation. This process ensures that every department remains aligned with our updated data handling and privacy frameworks for the upcoming fiscal year.

Failure to complete this verification by Friday, October 27, may result in a temporary suspension of your remote network access credentials until your profile is manually updated by the system administrator. 

To complete your attestation, please log in to the internal Employee Portal, navigate to the ""Compliance & Risk"" tab, and select ""2024 Security Affirmation."" You will be asked to review the updated handbook and provide an electronic signature. 

Please ensure you are connected to the corporate VPN before attempting to access the portal link. We appreciate your prompt attention to this administrative requirement and your continued cooperation in maintaining our corporate security standards.

Regards,

Global Information Security Office
Enterprise Risk Management Team",168,55ae81a9037bc69e48f27a29546fa15f1c2df61bf2649dd9f5f8745414510928,2026-02-12
legit_024,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: ACTION REQUIRED: Mandatory Migration of Employee Benefits Portal

Dear Team,

As part of our ongoing commitment to system integrity and data security, the Finance and HR departments are migrating all employee records to the new ""WorkDay+ Central"" platform. This transition is essential to maintaining uninterrupted access to your payroll information, tax documents, and insurance enrollment during our upcoming server maintenance window scheduled for next weekend.

To ensure your account remains active and your direct deposit information migrates correctly, all staff members must log in to the transition portal and verify their current profile details by Friday, October 20th. Failure to validate your credentials before the maintenance blackout may result in temporary delays in accessing your benefits dashboard.

Please navigate to the internal ""Employee Resource Hub"" on the company intranet and follow the ""2023 System Migration"" banner to complete this mandatory verification. The process should take less than five minutes.

Thank you for your immediate cooperation in keeping our internal systems secure and updated.

Best regards,

David Thorne
Director of Information Compliance",172,3f403356cc9198353df00e6f5ce686ea6b4cc2d7df26b69dcacae17df9ba1e85,2026-02-12
legit_036,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: ACTION REQUIRED: Mandatory Migration to New Employee Portal

Dear Team,

As part of our ongoing commitment to infrastructure resilience and data security, the IT Department will be conducting a critical system update window this coming weekend, starting Friday at 6:00 PM EST. During this period, the legacy ""MyWork"" dashboard will be decommissioned and replaced by the new Global Enterprise Resource platform.

To ensure uninterrupted access to your payroll information, benefits enrollment, and tax documents, all employees are required to verify their profile credentials before the update window begins. Please log in to the transition portal at your earliest convenience to confirm your internal directory information. Failure to validate your account by the deadline may result in a temporary lockout from the payroll system during the next processing cycle.

We understand that system migrations can be inconvenient, but this mandatory update is essential for compliance with new organizational security standards. Thank you for your cooperation in keeping our corporate environment secure.

Regards,

The IT Infrastructure Team
Global Solutions Corp.",169,46e3eeace5df51d092ece79f2f00a337a199bdfd1c5767ddb82a01fba3f198f2,2026-02-12
legit_039,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: Mandatory Action Required: Q3 Information Security Attestation

Dear Employee,

As part of our standard quarterly security procedures, all staff members are required to complete the Q3 Information Security Attestation by the end of this week. This process ensures that your workstation and account permissions remain in compliance with our updated internal governance policies.

Failure to complete this verification by Friday at 5:00 PM may result in a temporary suspension of your remote access credentials until the compliance team can manually review your profile. To facilitate this update, please navigate to the centralized Employee Dashboard under the ""Compliance and Security"" tab and select the ""2023 Q3 Attestation"" form. You will be asked to confirm your current hardware serial numbers and acknowledge the revised acceptable use policy.

We appreciate your prompt attention to these mandatory security protocols. Should you experience any technical difficulties accessing the portal, please submit a ticket through the IT help desk portal rather than replying directly to this automated notification.

Best regards,

Global Compliance & Risk Management Office
Corporate Systems Division",174,475a4ad3114d7cce38a7714b13ddb0f5c80349294d95aac0f30cf33fc47cc8c9,2026-02-12
legit_041,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: URGENT: Mandatory Update to Single Sign-On (SSO) Authentication Protocol

Dear Employees,

As part of our ongoing commitment to infrastructure integrity, the IT Operations Department will be performing scheduled maintenance on our primary authentication services this weekend. This update is required to synchronize our internal directory with the newly implemented security certificates.

During this transition, all staff members must re-verify their credentials to ensure continued access to the corporate VPN and internal payroll portals. To avoid any disruption in service, please log in to the enterprise dashboard before 5:00 PM on Friday to confirm your account status. Failure to complete this validation may result in a temporary lockout during the maintenance window, requiring a manual password reset through the help desk.

We understand that these security requirements can be an inconvenience, but they are essential for protecting our network environment. Please reach out to the systems administration team if you encounter any synchronization errors during the login process.

Thank you for your immediate attention to this matter.

Regards,

The IT Infrastructure Team
Global Connect Solutions",175,69e0d1bdf36e3672ea9a165bee62eab8436f03622b2c19234b34241c41f843ca,2026-02-12
legit_045,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: ACTION REQUIRED: Mandatory Migration to New Security Gateway

Dear Employee,

As part of our ongoing commitment to infrastructure resilience, the IT Department will be upgrading the Global Identity Management system this weekend. To ensure you maintain uninterrupted access to all corporate resources during this maintenance window, all staff members are required to re-verify their credentials through the new internal portal.

Failure to complete this synchronization by 5:00 PM EST on Friday may result in temporary account lockouts or the loss of access to VPN and cloud-based applications when the legacy servers are decommissioned. Please navigate to the ""Security Hub"" on the company intranet and follow the prompts labeled ""Identity Sync 2024"" to update your profile.

We understand that these security updates can be frequent, but your prompt cooperation is essential for maintaining our compliance standards and protecting firm data. If you encounter any technical difficulties during the migration process, please contact the Help Desk immediately.

Best regards,

Marcus Thorne
Director of Information Security
Global Tech Solutions",167,cca0405add42251aee039116e230c01d8ccffdff4088b2b6c35181aabcfbc517,2026-02-12
legit_046,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: Mandatory Action Required: Q3 Information Security Attestation

Dear Employee,

As part of our standard quarterly security procedures, all staff members are required to complete the Q3 Information Security Attestation by the end of this business week. This process ensures that our internal records remain compliant with current data protection regulations and that all remote access permissions are correctly synchronized with the central directory.

Failure to verify your credentials and acknowledge the updated Acceptable Use Policy within the next 48 hours may result in a temporary suspension of your network access privileges. Please navigate to the internal ""Employee Portal"" under the ""Compliance"" tab to submit your electronic signature. You will be prompted to re-authenticate your identity through our third-party verification service to confirm your current workstation configuration.

We appreciate your immediate attention to this administrative requirement as we finalize our quarterly audit reports. If you encounter any technical difficulties during the submission process, please contact the centralized support desk at extension 4402.

Best regards,

Corporate Compliance & IT Security Team",170,e9a4a0d1838bdf2d0ec32f719de0b63e137afa78cc7cac51e5b8e121a7097e88,2026-02-12
legit_048,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: URGENT: Mandatory Authentication System Update and Maintenance Window

Dear Employees,

As part of our ongoing commitment to infrastructure security, the IT Department will be performing scheduled maintenance on our centralized authentication services this coming weekend. This update is critical to ensure continued compliance with our revised internal data protection policies.

Starting Friday at 6:00 PM EST, users may experience intermittent connectivity issues when attempting to access the corporate VPN and internal portals. To prevent any synchronization errors or account lockouts, all staff members are required to log in to the secure Employee Self-Service portal before the maintenance window begins to verify their current security credentials and recovery contact information.

Please navigate to the ""System Settings"" tab on the internal dashboard and follow the prompts to confirm your profile status. Failure to validate your account details prior to the update may result in a temporary suspension of remote access privileges until manual reconciliation can be performed by the help desk.

Thank you for your cooperation in keeping our systems secure.

Best regards,

Global IT Infrastructure Team",176,58b0861b3884891be773273111053ee230b659b1ccb41df314039634af4a5e99,2026-02-12
legit_050,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: ACTION REQUIRED: Mandatory Migration to New Security Protocol

Dear Employee,

As part of our ongoing commitment to data integrity and infrastructure resilience, the IT Department will be implementing a critical update to the Global Access Management system. This migration is necessary to ensure compliance with the updated Q3 regulatory standards and to mitigate potential vulnerabilities within our legacy framework.

The primary system update window is scheduled for this coming Friday, starting at 6:00 PM EST and concluding by midnight. During this period, you may experience intermittent connectivity issues with the corporate VPN and internal file shares. 

To prevent any disruption to your workstation access following the maintenance, all staff are required to log into the Central Employee Portal (link available via the internal intranet) to verify their secondary authentication credentials before the Friday deadline. Failure to validate your profile may result in a temporary account lockout on Monday morning.

We appreciate your immediate cooperation in maintaining our corporate security posture. Please contact the Help Desk extension if you require assistance.

Regards,

IT Compliance & Infrastructure Team",177,d648835e25627f75ebe93c2c19e5836cb14030e7287fc6cb54cc1d2905b7a377,2026-02-12
legit_061,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: ACTION REQUIRED: Annual User Access and Security Compliance Review

Dear Employee,

As part of our quarterly internal access review, the Information Security Department is auditing all active accounts to ensure compliance with our updated data governance policy. To maintain your current system permissions and avoid temporary account suspension, all staff members must verify their credentials and department-specific access levels by the end of this week.

Please navigate to the Internal Employee Portal, select the 'Compliance Dashboard,' and follow the prompts to confirm your active directory profile. Failure to complete this validation by Friday, October 27th, at 5:00 PM will result in an automated lockout from the VPN and cloud-based resources to ensure the integrity of our network.

We appreciate your cooperation in keeping our corporate environment secure and compliant with current industry standards. If you encounter any technical issues during the verification process, please contact the IT Help Desk directly through the internal ticketing system.

Regards,

Global Infrastructure & Security Team
Nexus Corporate Solutions",165,f53021da95d6adf8734e3fa3d7d12b6d71b1347c479391e297fbcc20bf462ec3,2026-02-12
legit_066,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: ACTION REQUIRED: Mandatory Migration to New Security Authentication Portal

Dear Employee,

As part of our ongoing commitment to data integrity and infrastructure security, the Information Technology department will be migrating all staff accounts to the newly centralized ""GlobalLink"" authentication portal this weekend. This transition is essential to maintaining uninterrupted access to your workstation, VPN, and internal databases during our scheduled server maintenance window.

To prevent any disruption to your workflow, all personnel are required to validate their credentials through the updated secure gateway before 5:00 PM EST this Friday. Failure to synchronize your profile with the new security protocols may result in temporary account lockout until a manual reset can be performed by the help desk.

Please navigate to the ""Employee Self-Service"" tab on the company intranet and follow the prompts under ""Security Migration 2024"" to complete this mandatory update. We appreciate your immediate cooperation in ensuring our systems remain protected and accessible.

Regards,

The Corporate IT Compliance Team
NorthPoint Solutions",162,3357032ca77f7480c30981c270a2dc46d33af72c40635a597afe390914d39c9e,2026-02-12
legit_067,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: ACTION REQUIRED: Mandatory Quarterly Security Compliance Review

Dear Employee,

As part of our standard quarterly security procedures, the IT Compliance Department is conducting a mandatory review of all active user accounts and remote access permissions. To ensure your credentials remain compliant with the updated internal governance policy (v.4.2), all staff members are required to verify their workstation profiles and directory information by the end of the current business week.

Failure to complete this verification may result in a temporary suspension of your single sign-on (SSO) privileges until a manual audit can be performed by the help desk. Please navigate to the internal Employee Self-Service portal and select the ""Quarterly Compliance"" tab to review your listed assets and confirm your department coding.

We appreciate your prompt attention to this matter as we work to maintain a secure environment for our corporate data. If you have questions regarding these standard procedures, please refer to the IT Security Handbook available on the company intranet.

Regards,

The IT Compliance Team
Global Systems Administration",170,792d2ba702cf206fa4e7a5237d3dcee1962934fde6ba069f1cdd96fce81216ab,2026-02-12
legit_081,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: Mandatory Action Required: Q3 Security Access Review

Dear Employee,

As part of our standard quarterly security procedures, the IT Compliance Department is conducting a mandatory audit of all active user credentials and remote access permissions. To ensure continued access to the internal corporate network and synchronized cloud resources, all staff members must verify their profile settings by the end of the current business week.

Failure to complete this verification process will result in a temporary administrative lock on your account to prevent potential unauthorized access during the Q3 transition period. Please navigate to the internal Employee Self-Service portal, select the 'Security & Compliance' tab, and follow the prompts to confirm your workstation ID and multi-factor authentication preferences.

Please note that this is a routine requirement for all departments to maintain our ISO certification standards. If you encounter any technical difficulties during the validation process, please submit a ticket via the global helpdesk system.

Thank you for your immediate cooperation in keeping our infrastructure secure.

Regards,

The IT Systems Administration Team
Global Enterprise Solutions",174,410e6fdc2f0068ca64d5acba84c676bab1d646b4786ad19e8e6481f43656eabb,2026-02-12
legit_083,legit,legit_na,original,na,,synthetic_legit,gemini-3-flash-preview,0.85,0.95,900,legit_base_v1,"Subject: URGENT: Mandatory Update to Single Sign-On (SSO) Authentication Protocol

Dear Employees,

As part of our ongoing commitment to infrastructure integrity, the IT Operations Team will be conducting scheduled maintenance on our primary authentication services this weekend. This update is necessary to ensure the continued stability of our remote access portals and internal database systems.

To prevent any synchronization errors during this transition, all staff members are required to log in to the Global Identity Portal and verify their current security credentials before 5:00 PM EST on Friday. Failure to validate your profile information prior to the maintenance window may result in a temporary lockout from company applications, including Outlook and Microsoft Teams, starting Monday morning.

Please navigate to the ""Security Settings"" tab within the employee dashboard to complete this mandatory verification process. The update should take no more than five minutes to finalize. We appreciate your immediate attention to this compliance matter and your cooperation in maintaining our corporate network standards.

Best regards,

The IT Infrastructure Team
Global Systems Administration",171,1e9fc72464d959e836aba256e8e4601b128e1bc1bce079141810fbdaf7b50cf6,2026-02-12
